Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,64010,166,64176,907.2,154.4,65.2,53.8,2.8,8.0,44.0,Binocular,173,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,64277,366,64643,749.7,159.1,65.7,53.1,2.7,11.0,35.0,Binocular,174,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,64709,898,65608,757.4,111.7,67.4,53.1,2.8,12.0,27.0,Binocular,175,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,65709,663,66373,861.5,194.7,69.6,58.5,2.8,2.0,11.0,Binocular,176,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,66439,99,66539,871.8,164.0,68.5,56.5,2.8,1.0,0.0,Binocular,177,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,66672,499,67171,758.5,99.4,67.6,52.8,2.8,5.0,15.0,Binocular,178,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,67238,798,68036,736.8,155.9,68.7,55.8,2.8,3.0,7.0,Binocular,179,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,68106,2059,70166,762.5,106.8,72.8,57.1,3.1,22.0,25.0,Binocular,180,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70265,234,70499,960.4,197.2,72.4,62.3,3.1,3.0,8.0,Binocular,181,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70565,232,70798,1004.9,234.5,67.8,61.2,3.0,4.0,5.0,Binocular,182,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70899,99,70998,1018.4,209.7,66.3,58.8,2.9,0.0,1.0,Binocular,183,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,71111,153,71264,858.7,133.8,65.9,52.9,2.8,5.0,10.0,Binocular,184,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,71365,533,71898,890.2,410.4,67.1,63.6,2.6,170.0,292.0,Binocular,185,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,71962,66,72029,1088.5,366.3,64.8,64.8,2.8,7.0,18.0,Binocular,186,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,72328,235,72564,397.6,101.3,66.8,53.8,2.6,205.0,63.0,Binocular,187,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,72728,99,72827,421.6,259.5,65.7,54.7,2.7,105.0,29.0,Binocular,188,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73027,132,73160,659.8,219.5,69.6,57.8,2.7,14.0,7.0,Binocular,189,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73260,233,73493,669.8,232.4,68.6,54.7,2.7,15.0,70.0,Binocular,190,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73559,133,73693,710.3,239.0,66.3,54.0,2.6,7.0,52.0,Binocular,191,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73827,697,74524,681.0,177.8,68.0,55.1,2.7,29.0,11.0,Binocular,192,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,74591,1097,75689,669.7,152.1,65.3,51.7,2.6,32.0,13.0,Binocular,193,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,75822,199,76022,447.8,87.7,62.5,48.3,2.4,70.0,36.0,Binocular,194,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,76090,98,76188,320.7,-92.3,58.7,41.5,2.2,8.0,28.0,Binocular,195,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,76587,299,76887,666.8,207.3,64.7,52.8,2.5,32.0,35.0,Binocular,196,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,77320,166,77486,878.0,123.9,68.2,53.8,3.1,181.0,189.0,Binocular,197,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,77555,232,77788,801.5,110.8,70.9,55.6,3.2,143.0,11.0,Binocular,198,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,77852,134,77986,753.8,252.4,73.1,61.8,3.0,18.0,34.0,Binocular,199,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78052,71,78124,558.3,37.7,70.8,51.8,3.3,9.0,7.0,Binocular,200,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78184,99,78284,542.2,83.2,70.8,54.2,3.3,15.0,8.0,Binocular,201,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78351,332,78683,471.7,90.1,70.7,55.1,3.1,28.0,183.0,Binocular,202,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78783,166,78950,657.7,265.3,71.9,62.0,2.8,52.0,32.0,Binocular,203,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,79016,202,79219,735.1,125.4,71.9,56.0,3.0,60.0,12.0,Binocular,204,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,79283,132,79416,642.0,98.4,68.6,52.5,3.0,24.0,14.0,Binocular,205,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,79482,66,79548,605.9,201.4,68.3,55.0,2.8,5.0,3.0,Binocular,206,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,80314,532,80846,562.1,505.7,70.2,68.5,2.7,268.0,165.0,Binocular,207,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,80915,97,81013,873.1,136.7,66.8,53.0,2.9,62.0,20.0,Binocular,208,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,81112,100,81212,788.8,24.1,66.3,48.8,3.0,16.0,4.0,Binocular,209,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,81312,199,81512,780.2,14.8,65.6,47.8,3.0,7.0,3.0,Binocular,210,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,81844,132,81977,890.2,401.7,67.8,62.4,2.8,72.0,91.0,Binocular,211,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,82377,201,82578,591.9,116.7,64.8,50.7,2.8,157.0,48.0,Binocular,212,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,82676,199,82876,779.7,158.0,66.8,52.4,2.9,67.0,50.0,Binocular,213,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,82942,100,83043,691.6,135.6,66.8,51.7,2.9,4.0,1.0,Binocular,214,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83209,166,83375,614.9,147.1,66.4,51.4,2.8,14.0,2.0,Binocular,215,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83542,300,83843,702.3,412.1,71.2,65.6,2.8,12.0,125.0,Binocular,216,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83908,133,84041,729.8,377.5,71.1,65.5,2.8,8.0,53.0,Binocular,217,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,84112,261,84373,658.1,-33.9,72.6,50.1,3.3,99.0,181.0,Binocular,218,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,84473,432,84905,684.0,45.4,72.2,53.0,3.2,10.0,32.0,Binocular,219,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,84972,66,85039,713.0,151.6,72.8,56.5,3.0,1.0,0.0,Binocular,220,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85106,399,85505,702.1,143.4,72.6,56.8,3.0,3.0,4.0,Binocular,221,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85572,65,85637,701.0,75.2,69.5,51.8,3.0,0.0,0.0,Binocular,222,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85704,133,85837,733.7,61.8,68.4,51.5,3.0,3.0,2.0,Binocular,223,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85938,465,86403,703.9,88.9,68.4,52.2,3.0,4.0,5.0,Binocular,224,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,86503,66,86569,667.2,84.2,67.8,51.0,2.9,2.0,1.0,Binocular,225,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,86636,167,86804,698.4,76.6,68.4,51.0,3.0,2.0,2.0,Binocular,226,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,86902,199,87102,972.7,227.6,65.5,56.8,2.9,59.0,7.0,Binocular,227,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,87168,99,87268,853.3,219.6,65.2,54.5,2.8,46.0,46.0,Binocular,228,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,87334,66,87401,768.4,-7.5,61.0,43.8,2.7,174.0,41.0,Binocular,229,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,87567,66,87634,974.8,383.4,65.8,62.8,2.8,26.0,0.0,Binocular,230,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,88000,199,88199,731.2,171.7,65.8,51.8,2.8,67.0,129.0,Binocular,231,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,88266,233,88499,818.2,355.0,67.1,58.4,2.8,47.0,19.0,Binocular,232,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,88632,99,88732,1014.1,323.7,65.2,56.8,3.0,23.0,11.0,Binocular,233,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,89131,99,89231,644.5,347.8,66.5,62.0,2.6,79.0,26.0,Binocular,234,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,89364,99,89464,596.8,365.1,66.8,63.0,2.6,152.0,38.0,Binocular,235,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,90132,131,90263,682.9,264.8,72.4,64.1,2.9,66.0,22.0,Binocular,236,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,90396,831,91227,763.2,247.2,74.7,65.2,3.2,193.0,110.0,Binocular,237,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91394,99,91493,649.9,305.1,71.0,62.3,2.8,13.0,1.0,Binocular,238,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91594,298,91893,804.1,333.1,72.3,65.1,2.9,75.0,106.0,Binocular,239,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91959,234,92194,763.9,223.9,74.8,62.8,3.1,3.0,34.0,Binocular,240,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92395,263,92659,424.2,302.8,72.8,68.1,3.0,270.0,38.0,Binocular,241,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92725,166,92891,527.4,319.1,74.8,68.7,3.0,32.0,2.0,Binocular,242,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92991,299,93290,421.5,334.2,75.1,70.7,3.0,153.0,12.0,Binocular,243,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93390,100,93491,604.1,331.4,75.8,68.8,3.0,29.0,13.0,Binocular,244,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93556,133,93689,573.8,259.1,76.8,66.4,3.0,25.0,10.0,Binocular,245,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93789,166,93956,647.4,285.0,74.5,65.7,3.0,15.0,10.0,Binocular,246,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94056,300,94356,675.1,342.9,72.9,67.4,2.9,53.0,40.0,Binocular,247,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94423,97,94521,580.8,330.2,73.7,65.8,2.9,2.0,9.0,Binocular,248,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94621,66,94688,636.9,282.6,74.0,65.0,2.8,7.0,7.0,Binocular,249,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94854,268,95122,856.3,266.2,71.9,64.0,2.9,230.0,29.0,Binocular,250,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95220,99,95320,851.9,250.3,73.3,64.2,3.0,41.0,2.0,Binocular,251,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95386,133,95520,749.8,225.7,74.5,62.8,3.0,27.0,15.0,Binocular,252,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95588,165,95753,619.0,209.5,74.8,62.5,3.0,18.0,17.0,Binocular,253,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95853,66,95919,402.2,266.1,73.5,63.3,3.0,20.0,12.0,Binocular,254,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96085,199,96285,674.9,205.7,75.0,62.1,3.0,14.0,19.0,Binocular,255,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96352,99,96451,1011.6,227.7,73.5,66.3,3.2,92.0,3.0,Binocular,256,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96585,132,96717,617.0,230.7,75.8,63.9,3.0,77.0,21.0,Binocular,257,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96818,198,97017,790.9,165.1,76.1,62.6,3.2,125.0,54.0,Binocular,258,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97083,99,97183,757.7,136.8,78.0,61.8,3.3,48.0,25.0,Binocular,259,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97882,168,98051,738.8,-10.8,78.7,56.1,3.4,23.0,18.0,Binocular,260,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98181,199,98381,624.0,11.2,79.4,57.2,3.4,50.0,23.0,Binocular,261,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98448,81,98530,816.5,75.7,79.0,60.3,3.4,13.0,9.0,Binocular,262,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98581,266,98847,733.7,135.8,79.7,64.0,3.4,66.0,88.0,Binocular,263,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98947,299,99246,855.7,217.7,78.2,67.8,3.3,241.0,51.0,Binocular,264,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,99346,65,99412,904.0,265.9,77.3,70.0,3.3,68.0,7.0,Binocular,265,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,99645,299,99945,879.5,383.0,75.7,73.2,3.0,235.0,43.0,Binocular,266,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,100078,100,100178,810.8,393.1,75.2,73.2,3.0,45.0,12.0,Binocular,267,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,100377,133,100510,93.5,259.9,69.6,67.6,2.8,85.0,45.0,Binocular,268,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,100610,232,100843,682.0,178.3,76.0,61.3,3.1,248.0,58.0,Binocular,269,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,100910,102,101012,532.7,170.7,76.8,63.2,3.1,26.0,16.0,Binocular,270,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,101076,99,101176,601.2,206.9,77.7,65.5,3.2,19.0,3.0,Binocular,271,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,101542,166,101709,645.1,223.8,78.8,66.4,3.2,12.0,9.0,Binocular,272,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,101875,199,102075,432.9,217.6,71.0,62.0,2.9,73.0,27.0,Binocular,273,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,102147,127,102274,404.6,200.2,71.1,62.1,2.9,36.0,17.0,Binocular,274,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,102540,731,103272,552.4,228.5,74.3,63.8,2.9,71.0,29.0,Binocular,275,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,103339,99,103438,614.5,218.2,73.3,62.3,2.9,17.0,3.0,Binocular,276,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,103539,199,103738,441.0,259.3,71.7,65.0,2.8,93.0,10.0,Binocular,277,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,103804,665,104470,495.7,258.5,72.0,63.3,2.8,17.0,10.0,Binocular,278,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,104536,133,104670,548.0,264.0,72.3,63.1,2.8,57.0,4.0,Binocular,279,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,104772,97,104869,192.1,231.9,63.0,62.8,2.5,209.0,33.0,Binocular,280,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,104936,99,105035,190.2,170.2,66.3,61.8,2.6,39.0,6.0,Binocular,281,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,105103,131,105235,168.9,33.5,65.4,54.4,2.5,10.0,23.0,Binocular,282,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,105668,99,105767,648.4,143.4,71.7,57.3,3.0,109.0,9.0,Binocular,283,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,105867,233,106101,622.5,216.6,73.4,62.1,3.0,39.0,37.0,Binocular,284,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,106267,134,106401,893.5,239.4,75.8,66.0,3.1,26.0,15.0,Binocular,285,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,106467,432,106899,823.5,226.1,77.3,66.2,3.2,49.0,74.0,Binocular,286,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,106999,199,107198,830.9,346.6,78.7,73.0,3.2,36.0,8.0,Binocular,287,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,107365,166,107531,1007.4,276.4,76.2,72.2,3.5,99.0,19.0,Binocular,288,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,107598,266,107864,889.7,223.6,79.0,68.9,3.4,55.0,21.0,Binocular,289,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,107964,166,108131,880.1,158.8,78.0,66.0,3.4,67.0,18.0,Binocular,290,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,108197,133,108330,741.8,205.9,78.6,66.9,3.3,10.0,12.0,Binocular,291,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,108396,432,108829,753.8,104.8,80.7,62.2,3.5,20.0,93.0,Binocular,292,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,108895,332,109228,784.0,114.4,80.1,62.3,3.5,30.0,51.0,Binocular,293,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,109294,399,109694,598.1,234.6,80.6,68.5,3.2,196.0,162.0,Binocular,294,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,109760,565,110326,792.6,290.7,79.0,70.9,3.2,254.0,69.0,Binocular,295,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,110392,166,110559,844.0,334.9,79.5,72.9,3.1,28.0,3.0,Binocular,296,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,110625,99,110725,812.4,344.7,80.2,73.8,3.2,2.0,2.0,Binocular,297,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,110792,99,110891,817.2,336.0,79.5,71.8,3.0,0.0,20.0,Binocular,298,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,110991,399,111390,569.6,423.1,80.9,77.1,3.1,21.0,35.0,Binocular,299,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,111490,632,112123,552.1,315.6,75.9,68.4,3.0,168.0,13.0,Binocular,300,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,112555,200,112755,794.3,265.1,76.8,67.7,3.1,111.0,39.0,Binocular,301,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,112821,200,113021,844.1,257.5,76.5,67.8,3.2,11.0,35.0,Binocular,302,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,113090,464,113554,785.0,243.5,78.2,68.3,3.2,265.0,24.0,Binocular,303,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,113620,199,113820,861.5,263.5,77.1,68.4,3.2,123.0,14.0,Binocular,304,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,113886,299,114186,834.8,200.3,78.8,67.3,3.4,92.0,42.0,Binocular,305,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,114287,98,114386,854.8,215.5,80.2,69.2,3.5,39.0,2.0,Binocular,306,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,114452,232,114685,782.5,240.9,79.8,69.7,3.4,47.0,37.0,Binocular,307,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,114786,497,115283,718.6,233.2,77.9,68.2,3.3,43.0,72.0,Binocular,308,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,115350,66,115416,766.5,188.2,80.3,66.8,3.4,5.0,2.0,Binocular,309,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,115483,199,115683,721.9,153.0,80.8,64.8,3.5,24.0,58.0,Binocular,310,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,115749,366,116116,623.9,190.3,79.8,66.5,3.5,190.0,50.0,Binocular,311,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,116182,166,116348,583.0,186.9,80.8,67.0,3.7,53.0,14.0,Binocular,312,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,116415,433,116848,666.8,175.6,79.7,64.8,3.5,106.0,91.0,Binocular,313,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,117014,267,117281,730.2,263.0,80.4,69.0,3.3,132.0,60.0,Binocular,314,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,117347,432,117779,703.6,280.0,79.3,69.3,3.3,150.0,151.0,Binocular,315,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,117845,432,118278,704.6,258.0,81.4,69.8,3.4,25.0,177.0,Binocular,316,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,118345,332,118677,541.4,16.6,82.5,60.7,3.9,190.0,42.0,Binocular,317,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,118744,66,118810,687.2,31.6,79.0,58.3,3.5,17.0,5.0,Binocular,318,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,118910,299,119210,685.5,88.7,77.0,58.6,3.2,83.0,55.0,Binocular,319,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,119276,166,119443,732.8,145.2,79.0,62.6,3.2,8.0,5.0,Binocular,320,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,119509,166,119676,605.9,139.7,79.3,62.2,3.1,6.0,10.0,Binocular,321,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,119776,132,119908,956.0,132.5,76.1,61.8,3.2,31.0,2.0,Binocular,322,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,119975,666,120642,873.3,220.7,77.1,65.7,3.1,86.0,177.0,Binocular,323,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,120708,65,120774,797.1,282.3,77.5,67.3,3.0,7.0,5.0,Binocular,324,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,120840,334,121175,888.1,332.3,77.0,70.5,3.1,31.0,29.0,Binocular,325,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,121239,399,121639,821.9,164.8,78.5,64.2,3.2,101.0,41.0,Binocular,326,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,121705,266,121971,790.6,192.9,76.8,64.8,3.2,92.0,22.0,Binocular,327,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,122038,99,122138,745.4,242.5,75.7,60.3,3.0,7.0,31.0,Binocular,328,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,122237,100,122338,729.0,198.7,73.3,60.8,3.0,2.0,1.0,Binocular,329,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,122404,66,122470,752.5,282.2,74.8,59.3,2.9,7.0,57.0,Binocular,330,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,122570,1730,124300,747.3,206.3,76.1,62.4,3.1,26.0,50.0,Binocular,331,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,124367,532,124900,749.3,216.4,76.3,63.1,3.0,3.0,17.0,Binocular,332,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,124999,465,125465,762.7,203.1,76.1,62.9,3.0,6.0,8.0,Binocular,333,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,125565,465,126031,726.9,207.8,74.9,61.5,3.0,32.0,21.0,Binocular,334,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,126098,864,126963,699.2,220.7,74.2,61.8,3.0,15.0,37.0,Binocular,335,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,127029,70,127100,701.5,187.3,72.3,58.3,3.0,7.0,5.0,Binocular,336,
